experiment_type,language,task,submetric,control_index,layer_index,metric,value
probe,id,single_submetric,n_tokens,1,11,loss,0.03577532033835139
probe,id,single_submetric,n_tokens,1,11,mse,0.035766638815402985
probe,id,single_submetric,n_tokens,1,11,rmse,0.18912069906650353
probe,id,single_submetric,n_tokens,1,11,r2,-0.21076750755310059
probe,id,single_submetric,n_tokens,2,11,loss,0.03409277208681617
probe,id,single_submetric,n_tokens,2,11,mse,0.03416913002729416
probe,id,single_submetric,n_tokens,2,11,rmse,0.1848489383991538
probe,id,single_submetric,n_tokens,2,11,r2,-0.15668880939483643
probe,id,single_submetric,n_tokens,3,11,loss,0.03294104390910694
probe,id,single_submetric,n_tokens,3,11,mse,0.033034536987543106
probe,id,single_submetric,n_tokens,3,11,rmse,0.1817540563166146
probe,id,single_submetric,n_tokens,3,11,r2,-0.11828064918518066
probe,ja,single_submetric,avg_links_len,1,11,loss,0.13039664924144745
probe,ja,single_submetric,avg_links_len,1,11,mse,0.12924063205718994
probe,ja,single_submetric,avg_links_len,1,11,rmse,0.3595005313726114
probe,ja,single_submetric,avg_links_len,1,11,r2,-2.039592742919922
probe,ja,single_submetric,avg_links_len,2,11,loss,0.13825558995207152
probe,ja,single_submetric,avg_links_len,2,11,mse,0.136989027261734
probe,ja,single_submetric,avg_links_len,2,11,rmse,0.3701202875576182
probe,ja,single_submetric,avg_links_len,2,11,r2,-2.2218260765075684
probe,ja,single_submetric,avg_links_len,3,11,loss,0.1438689890007178
probe,ja,single_submetric,avg_links_len,3,11,mse,0.14252527058124542
probe,ja,single_submetric,avg_links_len,3,11,rmse,0.3775251919822642
probe,ja,single_submetric,avg_links_len,3,11,r2,-2.35203218460083
probe,ja,single_submetric,avg_max_depth,1,11,loss,0.08322740532457829
probe,ja,single_submetric,avg_max_depth,1,11,mse,0.08479926735162735
probe,ja,single_submetric,avg_max_depth,1,11,rmse,0.2912031376060831
probe,ja,single_submetric,avg_max_depth,1,11,r2,-0.25275230407714844
probe,ja,single_submetric,avg_max_depth,2,11,loss,0.10187003575265408
probe,ja,single_submetric,avg_max_depth,2,11,mse,0.10374075174331665
probe,ja,single_submetric,avg_max_depth,2,11,rmse,0.322088111769616
probe,ja,single_submetric,avg_max_depth,2,11,r2,-0.532577633857727
probe,ja,single_submetric,avg_max_depth,3,11,loss,0.08874914919336636
probe,ja,single_submetric,avg_max_depth,3,11,mse,0.09052294492721558
probe,ja,single_submetric,avg_max_depth,3,11,rmse,0.30087031247236007
probe,ja,single_submetric,avg_max_depth,3,11,r2,-0.33730900287628174
probe,ja,single_submetric,avg_subordinate_chain_len,1,11,loss,0.09645179597040017
probe,ja,single_submetric,avg_subordinate_chain_len,1,11,mse,0.09800836443901062
probe,ja,single_submetric,avg_subordinate_chain_len,1,11,rmse,0.31306287617507544
probe,ja,single_submetric,avg_subordinate_chain_len,1,11,r2,-0.33193647861480713
probe,ja,single_submetric,avg_subordinate_chain_len,2,11,loss,0.09535704366862774
probe,ja,single_submetric,avg_subordinate_chain_len,2,11,mse,0.09740570187568665
probe,ja,single_submetric,avg_subordinate_chain_len,2,11,rmse,0.31209886554693955
probe,ja,single_submetric,avg_subordinate_chain_len,2,11,r2,-0.32374632358551025
probe,ja,single_submetric,avg_subordinate_chain_len,3,11,loss,0.11434462045629819
probe,ja,single_submetric,avg_subordinate_chain_len,3,11,mse,0.11610068380832672
probe,ja,single_submetric,avg_subordinate_chain_len,3,11,rmse,0.34073550417930726
probe,ja,single_submetric,avg_subordinate_chain_len,3,11,r2,-0.5778117179870605
probe,ja,single_submetric,avg_verb_edges,1,11,loss,0.11526969696084659
probe,ja,single_submetric,avg_verb_edges,1,11,mse,0.11641460657119751
probe,ja,single_submetric,avg_verb_edges,1,11,rmse,0.3411958478223284
probe,ja,single_submetric,avg_verb_edges,1,11,r2,-0.21865880489349365
probe,ja,single_submetric,avg_verb_edges,2,11,loss,0.11591278264919917
probe,ja,single_submetric,avg_verb_edges,2,11,mse,0.11710591614246368
probe,ja,single_submetric,avg_verb_edges,2,11,rmse,0.3422074168431533
probe,ja,single_submetric,avg_verb_edges,2,11,r2,-0.22589564323425293
probe,ja,single_submetric,avg_verb_edges,3,11,loss,0.13659540191292763
probe,ja,single_submetric,avg_verb_edges,3,11,mse,0.13824985921382904
probe,ja,single_submetric,avg_verb_edges,3,11,rmse,0.37181965953110796
probe,ja,single_submetric,avg_verb_edges,3,11,r2,-0.4472358226776123
probe,ja,single_submetric,lexical_density,1,11,loss,0.06685614958405495
probe,ja,single_submetric,lexical_density,1,11,mse,0.06758403033018112
probe,ja,single_submetric,lexical_density,1,11,rmse,0.25996928728251945
probe,ja,single_submetric,lexical_density,1,11,r2,-0.28976190090179443
probe,ja,single_submetric,lexical_density,2,11,loss,0.07417611715694268
probe,ja,single_submetric,lexical_density,2,11,mse,0.07509137690067291
probe,ja,single_submetric,lexical_density,2,11,rmse,0.27402805860107265
probe,ja,single_submetric,lexical_density,2,11,r2,-0.4330308437347412
probe,ja,single_submetric,lexical_density,3,11,loss,0.07157655308643977
probe,ja,single_submetric,lexical_density,3,11,mse,0.07241823524236679
probe,ja,single_submetric,lexical_density,3,11,rmse,0.26910636418034933
probe,ja,single_submetric,lexical_density,3,11,r2,-0.38201701641082764
probe,ja,single_submetric,n_tokens,1,11,loss,0.06043755076825619
probe,ja,single_submetric,n_tokens,1,11,mse,0.060678135603666306
probe,ja,single_submetric,n_tokens,1,11,rmse,0.2463293234750307
probe,ja,single_submetric,n_tokens,1,11,r2,-0.017092227935791016
probe,ja,single_submetric,n_tokens,2,11,loss,0.07122680606941383
probe,ja,single_submetric,n_tokens,2,11,mse,0.07164210826158524
probe,ja,single_submetric,n_tokens,2,11,rmse,0.26766043462115435
probe,ja,single_submetric,n_tokens,2,11,r2,-0.20087134838104248
probe,ja,single_submetric,n_tokens,3,11,loss,0.06962267247339089
probe,ja,single_submetric,n_tokens,3,11,mse,0.06977590173482895
probe,ja,single_submetric,n_tokens,3,11,rmse,0.2641512856959605
probe,ja,single_submetric,n_tokens,3,11,r2,-0.16958975791931152
probe,ko,single_submetric,avg_links_len,1,11,loss,0.036419508180447986
probe,ko,single_submetric,avg_links_len,1,11,mse,0.03659030795097351
probe,ko,single_submetric,avg_links_len,1,11,rmse,0.1912859324440078
probe,ko,single_submetric,avg_links_len,1,11,r2,-0.5900626182556152
probe,ko,single_submetric,avg_links_len,2,11,loss,0.03452590799757412
probe,ko,single_submetric,avg_links_len,2,11,mse,0.034689344465732574
probe,ko,single_submetric,avg_links_len,2,11,rmse,0.1862507569534486
probe,ko,single_submetric,avg_links_len,2,11,r2,-0.5074546337127686
probe,ko,single_submetric,avg_links_len,3,11,loss,0.03409326182944434
probe,ko,single_submetric,avg_links_len,3,11,mse,0.03423946723341942
probe,ko,single_submetric,avg_links_len,3,11,rmse,0.18503909649968414
probe,ko,single_submetric,avg_links_len,3,11,r2,-0.48790478706359863
probe,ko,single_submetric,avg_max_depth,1,11,loss,0.039946671043123515
probe,ko,single_submetric,avg_max_depth,1,11,mse,0.04005652293562889
probe,ko,single_submetric,avg_max_depth,1,11,rmse,0.20014125745490083
probe,ko,single_submetric,avg_max_depth,1,11,r2,-0.14725971221923828
probe,ko,single_submetric,avg_max_depth,2,11,loss,0.04736435519797461
probe,ko,single_submetric,avg_max_depth,2,11,mse,0.047444216907024384
probe,ko,single_submetric,avg_max_depth,2,11,rmse,0.21781693438992383
probe,ko,single_submetric,avg_max_depth,2,11,r2,-0.3588508367538452
probe,ko,single_submetric,avg_max_depth,3,11,loss,0.04009573055165155
probe,ko,single_submetric,avg_max_depth,3,11,mse,0.04022866114974022
probe,ko,single_submetric,avg_max_depth,3,11,rmse,0.20057083823362812
probe,ko,single_submetric,avg_max_depth,3,11,r2,-0.15218985080718994
probe,ko,single_submetric,avg_subordinate_chain_len,1,11,loss,0.055026303976774216
probe,ko,single_submetric,avg_subordinate_chain_len,1,11,mse,0.05508855730295181
probe,ko,single_submetric,avg_subordinate_chain_len,1,11,rmse,0.2347095168563725
probe,ko,single_submetric,avg_subordinate_chain_len,1,11,r2,-0.09020650386810303
probe,ko,single_submetric,avg_subordinate_chain_len,2,11,loss,0.06536315168653216
probe,ko,single_submetric,avg_subordinate_chain_len,2,11,mse,0.06562411040067673
probe,ko,single_submetric,avg_subordinate_chain_len,2,11,rmse,0.25617203282301665
probe,ko,single_submetric,avg_subordinate_chain_len,2,11,r2,-0.2987058162689209
probe,ko,single_submetric,avg_subordinate_chain_len,3,11,loss,0.06080095310296331
probe,ko,single_submetric,avg_subordinate_chain_len,3,11,mse,0.06106066703796387
probe,ko,single_submetric,avg_subordinate_chain_len,3,11,rmse,0.24710456701154648
probe,ko,single_submetric,avg_subordinate_chain_len,3,11,r2,-0.2083948850631714
probe,ko,single_submetric,avg_verb_edges,1,11,loss,0.03518778298582349
probe,ko,single_submetric,avg_verb_edges,1,11,mse,0.03514482453465462
probe,ko,single_submetric,avg_verb_edges,1,11,rmse,0.18746952961656094
probe,ko,single_submetric,avg_verb_edges,1,11,r2,-0.012989282608032227
probe,ko,single_submetric,avg_verb_edges,2,11,loss,0.035171955291713984
probe,ko,single_submetric,avg_verb_edges,2,11,mse,0.03511133790016174
probe,ko,single_submetric,avg_verb_edges,2,11,rmse,0.18738019612584927
probe,ko,single_submetric,avg_verb_edges,2,11,r2,-0.012024164199829102
probe,ko,single_submetric,avg_verb_edges,3,11,loss,0.034397621506026814
probe,ko,single_submetric,avg_verb_edges,3,11,mse,0.03436141461133957
probe,ko,single_submetric,avg_verb_edges,3,11,rmse,0.18536832148816465
probe,ko,single_submetric,avg_verb_edges,3,11,r2,0.009591162204742432
probe,ko,single_submetric,lexical_density,1,11,loss,0.06997934515987124
probe,ko,single_submetric,lexical_density,1,11,mse,0.07005443423986435
probe,ko,single_submetric,lexical_density,1,11,rmse,0.26467798215919724
probe,ko,single_submetric,lexical_density,1,11,r2,-0.7524768114089966
probe,ko,single_submetric,lexical_density,2,11,loss,0.07318705001047679
probe,ko,single_submetric,lexical_density,2,11,mse,0.07322586327791214
probe,ko,single_submetric,lexical_density,2,11,rmse,0.2706027776611174
probe,ko,single_submetric,lexical_density,2,11,r2,-0.8318129777908325
probe,ko,single_submetric,lexical_density,3,11,loss,0.06454797727721077
probe,ko,single_submetric,lexical_density,3,11,mse,0.06465817987918854
probe,ko,single_submetric,lexical_density,3,11,rmse,0.25427972762135115
probe,ko,single_submetric,lexical_density,3,11,r2,-0.617484450340271
probe,ko,single_submetric,n_tokens,1,11,loss,0.09778454154729843
probe,ko,single_submetric,n_tokens,1,11,mse,0.09720313549041748
probe,ko,single_submetric,n_tokens,1,11,rmse,0.3117741738669473
probe,ko,single_submetric,n_tokens,1,11,r2,-1.3309783935546875
probe,ko,single_submetric,n_tokens,2,11,loss,0.09617165369646889
probe,ko,single_submetric,n_tokens,2,11,mse,0.09559947997331619
probe,ko,single_submetric,n_tokens,2,11,rmse,0.3091916557304162
probe,ko,single_submetric,n_tokens,2,11,r2,-1.2925219535827637
probe,ko,single_submetric,n_tokens,3,11,loss,0.09106439990656716
probe,ko,single_submetric,n_tokens,3,11,mse,0.09052370488643646
probe,ko,single_submetric,n_tokens,3,11,rmse,0.3008715754045843
probe,ko,single_submetric,n_tokens,3,11,r2,-1.170802354812622
probe,ru,single_submetric,avg_links_len,1,11,loss,0.022998800767319545
probe,ru,single_submetric,avg_links_len,1,11,mse,0.022878708317875862
probe,ru,single_submetric,avg_links_len,1,11,rmse,0.15125709344647564
probe,ru,single_submetric,avg_links_len,1,11,r2,-0.3581860065460205
probe,ru,single_submetric,avg_links_len,2,11,loss,0.021499902675194398
probe,ru,single_submetric,avg_links_len,2,11,mse,0.02136228233575821
probe,ru,single_submetric,avg_links_len,2,11,rmse,0.14615841520678244
probe,ru,single_submetric,avg_links_len,2,11,r2,-0.2681640386581421
probe,ru,single_submetric,avg_links_len,3,11,loss,0.020261580922773907
probe,ru,single_submetric,avg_links_len,3,11,mse,0.020169464871287346
probe,ru,single_submetric,avg_links_len,3,11,rmse,0.14201924120092793
probe,ru,single_submetric,avg_links_len,3,11,r2,-0.19735276699066162
probe,ru,single_submetric,avg_max_depth,1,11,loss,0.026086284379873956
probe,ru,single_submetric,avg_max_depth,1,11,mse,0.026133457198739052
probe,ru,single_submetric,avg_max_depth,1,11,rmse,0.16165845848188412
probe,ru,single_submetric,avg_max_depth,1,11,r2,-0.07140398025512695
probe,ru,single_submetric,avg_max_depth,2,11,loss,0.026090765638010844
probe,ru,single_submetric,avg_max_depth,2,11,mse,0.026119468733668327
probe,ru,single_submetric,avg_max_depth,2,11,rmse,0.16161518719992973
probe,ru,single_submetric,avg_max_depth,2,11,r2,-0.07083046436309814
probe,ru,single_submetric,avg_max_depth,3,11,loss,0.026108479127287865
probe,ru,single_submetric,avg_max_depth,3,11,mse,0.026174267753958702
probe,ru,single_submetric,avg_max_depth,3,11,rmse,0.16178463386230071
probe,ru,single_submetric,avg_max_depth,3,11,r2,-0.07307720184326172
probe,ru,single_submetric,avg_subordinate_chain_len,1,11,loss,0.0647056842488902
probe,ru,single_submetric,avg_subordinate_chain_len,1,11,mse,0.06437024474143982
probe,ru,single_submetric,avg_subordinate_chain_len,1,11,rmse,0.2537129179632756
probe,ru,single_submetric,avg_subordinate_chain_len,1,11,r2,-0.7044106721878052
probe,ru,single_submetric,avg_subordinate_chain_len,2,11,loss,0.05564310720988682
probe,ru,single_submetric,avg_subordinate_chain_len,2,11,mse,0.0553252249956131
probe,ru,single_submetric,avg_subordinate_chain_len,2,11,rmse,0.23521314800753187
probe,ru,single_submetric,avg_subordinate_chain_len,2,11,r2,-0.4649144411087036
probe,ru,single_submetric,avg_subordinate_chain_len,3,11,loss,0.0610045279775347
probe,ru,single_submetric,avg_subordinate_chain_len,3,11,mse,0.060671478509902954
probe,ru,single_submetric,avg_subordinate_chain_len,3,11,rmse,0.24631581051549037
probe,ru,single_submetric,avg_subordinate_chain_len,3,11,r2,-0.6064738035202026
probe,ru,single_submetric,avg_verb_edges,1,11,loss,0.05070203276617186
probe,ru,single_submetric,avg_verb_edges,1,11,mse,0.050273437052965164
probe,ru,single_submetric,avg_verb_edges,1,11,rmse,0.22421738793627305
probe,ru,single_submetric,avg_verb_edges,1,11,r2,-0.22835922241210938
probe,ru,single_submetric,avg_verb_edges,2,11,loss,0.0540557572884219
probe,ru,single_submetric,avg_verb_edges,2,11,mse,0.05362528935074806
probe,ru,single_submetric,avg_verb_edges,2,11,rmse,0.2315713482941015
probe,ru,single_submetric,avg_verb_edges,2,11,r2,-0.3102569580078125
probe,ru,single_submetric,avg_verb_edges,3,11,loss,0.050949420779943466
probe,ru,single_submetric,avg_verb_edges,3,11,mse,0.05050616338849068
probe,ru,single_submetric,avg_verb_edges,3,11,rmse,0.22473576348345334
probe,ru,single_submetric,avg_verb_edges,3,11,r2,-0.2340456247329712
probe,ru,single_submetric,lexical_density,1,11,loss,0.04095305848334517
probe,ru,single_submetric,lexical_density,1,11,mse,0.04059922322630882
probe,ru,single_submetric,lexical_density,1,11,rmse,0.20149248925532887
probe,ru,single_submetric,lexical_density,1,11,r2,-0.009933233261108398
probe,ru,single_submetric,lexical_density,2,11,loss,0.04018622078001499
probe,ru,single_submetric,lexical_density,2,11,mse,0.03985791280865669
probe,ru,single_submetric,lexical_density,2,11,rmse,0.19964446601059768
probe,ru,single_submetric,lexical_density,2,11,r2,0.008507370948791504
probe,ru,single_submetric,lexical_density,3,11,loss,0.04110758113009589
probe,ru,single_submetric,lexical_density,3,11,mse,0.04077388718724251
probe,ru,single_submetric,lexical_density,3,11,rmse,0.20192544957791356
probe,ru,single_submetric,lexical_density,3,11,r2,-0.014278054237365723
probe,ru,single_submetric,n_tokens,1,11,loss,0.013831614250583308
probe,ru,single_submetric,n_tokens,1,11,mse,0.014016919769346714
probe,ru,single_submetric,n_tokens,1,11,rmse,0.11839307314765807
probe,ru,single_submetric,n_tokens,1,11,r2,-0.23220467567443848
probe,ru,single_submetric,n_tokens,2,11,loss,0.011446186773745077
probe,ru,single_submetric,n_tokens,2,11,mse,0.011590149253606796
probe,ru,single_submetric,n_tokens,2,11,rmse,0.10765755548779099
probe,ru,single_submetric,n_tokens,2,11,r2,-0.018871188163757324
probe,ru,single_submetric,n_tokens,3,11,loss,0.013092795885833246
probe,ru,single_submetric,n_tokens,3,11,mse,0.013280460610985756
probe,ru,single_submetric,n_tokens,3,11,rmse,0.11524088081486429
probe,ru,single_submetric,n_tokens,3,11,r2,-0.1674637794494629
probe,ar,single_submetric,avg_links_len,1,12,loss,0.06822443529963493
probe,ar,single_submetric,avg_links_len,1,12,mse,0.06621874123811722
probe,ar,single_submetric,avg_links_len,1,12,rmse,0.2573300239733351
probe,ar,single_submetric,avg_links_len,1,12,r2,-0.42974579334259033
probe,ar,single_submetric,avg_links_len,2,12,loss,0.06818708702921868
probe,ar,single_submetric,avg_links_len,2,12,mse,0.06618008017539978
probe,ar,single_submetric,avg_links_len,2,12,rmse,0.25725489339446933
probe,ar,single_submetric,avg_links_len,2,12,r2,-0.42891108989715576
probe,ar,single_submetric,avg_links_len,3,12,loss,0.06179544888436794
probe,ar,single_submetric,avg_links_len,3,12,mse,0.0598529651761055
probe,ar,single_submetric,avg_links_len,3,12,rmse,0.2446486565998381
probe,ar,single_submetric,avg_links_len,3,12,r2,-0.2923007011413574
probe,ar,single_submetric,avg_max_depth,1,12,loss,0.056941534578800204
