language,task,submetric,model_type,layer,metric,real,control1,control2,control3,control_mean,split
en,single_submetric,avg_subordinate_chain_len,probe,layer7,r2,-0.0167957544326782,-0.129789113998413,-0.3191039562225342,-0.1355689764022827,-0.1948206822077433,test
en,single_submetric,avg_verb_edges,probe,layer7,loss,0.0515094835843358,0.0769772636038916,0.0706747435033321,0.0785084015556744,0.0753868028876327,test
en,single_submetric,avg_verb_edges,probe,layer7,mse,0.0516116544604301,0.0769072473049163,0.0707873031497001,0.0784917771816253,0.0753954425454139,test
en,single_submetric,avg_verb_edges,probe,layer7,rmse,0.2271819853342913,0.2773215593943543,0.2660588340004897,0.2801638398894928,0.27451474442811225,test
en,single_submetric,avg_verb_edges,probe,layer7,r2,0.1323457956314087,-0.2929036617279053,-0.1900200843811035,-0.3195415735244751,-0.26748843987782794,test
en,single_submetric,lexical_density,probe,layer7,loss,0.0253404791333845,0.026880872835006,0.0241855629054563,0.0296997672745159,0.0269220676716594,test
en,single_submetric,lexical_density,probe,layer7,mse,0.0254293698817491,0.0269954949617385,0.0242733601480722,0.0298337135463953,0.027034189552068665,test
en,single_submetric,lexical_density,probe,layer7,rmse,0.1594658893987963,0.1643030582848006,0.1557991018846778,0.1727243860790806,0.16427551541618635,test
en,single_submetric,lexical_density,probe,layer7,r2,0.1112462878227233,0.0565104484558105,0.1516487002372741,-0.0426850318908691,0.05515803893407183,test
en,single_submetric,n_tokens,probe,layer7,loss,0.0156379475125244,0.0233331152370997,0.0236625894904136,0.0223090599424072,0.023101588223306834,test
en,single_submetric,n_tokens,probe,layer7,mse,0.0157023519277572,0.0233987383544445,0.0237239692360162,0.0223547369241714,0.023159148171544033,test
en,single_submetric,n_tokens,probe,layer7,rmse,0.125309025723438,0.1529664615346923,0.154025871969667,0.1495150056822774,0.15216911306221223,test
en,single_submetric,n_tokens,probe,layer7,r2,0.1698266267776489,-0.2370764017105102,-0.2542711496353149,-0.1818807125091552,-0.22440942128499342,test
fi,single_submetric,avg_links_len,probe,layer7,loss,0.0285049667581915,0.0333086608776024,0.035076848364302,0.034515416515725,0.03430030858587647,test
fi,single_submetric,avg_links_len,probe,layer7,mse,0.0285395197570323,0.033385869115591,0.0351615287363529,0.0345872305333614,0.03437820946176843,test
fi,single_submetric,avg_links_len,probe,layer7,rmse,0.1689364370318978,0.1827180043553208,0.18751407610191,0.1859764246708744,0.18540283504270172,test
fi,single_submetric,avg_links_len,probe,layer7,r2,-0.573611855506897,-0.8408299684524536,-0.9387362003326416,-0.907070517539978,-0.8955455621083578,test
fi,single_submetric,avg_max_depth,probe,layer7,loss,0.015701912343502,0.0311138967850378,0.0346801592303173,0.0334615132638386,0.03308518975973124,test
fi,single_submetric,avg_max_depth,probe,layer7,mse,0.0157916061580181,0.031134171411395,0.0347351916134357,0.0335078537464141,0.03312573892374827,test
fi,single_submetric,avg_max_depth,probe,layer7,rmse,0.1256646575534191,0.1764487784355422,0.1863737954043855,0.1830515057201502,0.18195802652002593,test
fi,single_submetric,avg_max_depth,probe,layer7,r2,0.4821253418922424,-0.0210233926773071,-0.1391162872314453,-0.098866581916809,-0.08633542060852047,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer7,loss,0.0519703246120895,0.0615866311958857,0.060162091627717,0.0621962698974779,0.06131499757369354,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer7,mse,0.0520195737481117,0.0616615004837513,0.0602348670363426,0.0622706674039363,0.061389011641343395,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer7,rmse,0.2280779992636548,0.2483173382664837,0.2454279263579078,0.249540913286652,0.2477620593036812,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer7,r2,-0.1717801094055175,-0.3889718055725097,-0.3568358421325683,-0.4026937484741211,-0.3828337987263997,test
fi,single_submetric,avg_verb_edges,probe,layer7,loss,0.10062987357378,0.0991442645234721,0.0908956639468669,0.0943903300379003,0.09481008616941311,test
fi,single_submetric,avg_verb_edges,probe,layer7,mse,0.1007084250450134,0.0991620644927024,0.0909248888492584,0.0944153666496276,0.09483410666386279,test
fi,single_submetric,avg_verb_edges,probe,layer7,rmse,0.317345907559895,0.3149000865238091,0.3015375413597093,0.3072708359894047,0.30790282129097435,test
fi,single_submetric,avg_verb_edges,probe,layer7,r2,-0.4232052564620971,-0.4013522863388061,-0.284945011138916,-0.3342722654342651,-0.3401898543039958,test
fi,single_submetric,lexical_density,probe,layer7,loss,0.0400895391191755,0.0482184402644634,0.0485708218600068,0.0473682837826865,0.04805251530238557,test
fi,single_submetric,lexical_density,probe,layer7,mse,0.040301289409399,0.0484930649399757,0.048867579549551,0.047655314207077,0.0483386528988679,test
fi,single_submetric,lexical_density,probe,layer7,rmse,0.2007518104760179,0.2202114096498538,0.2210601265483013,0.2183009716127645,0.21985750260363987,test
fi,single_submetric,lexical_density,probe,layer7,r2,0.0988104939460754,-0.084368348121643,-0.0927430391311645,-0.065635085105896,-0.0809154907862345,test
fi,single_submetric,n_tokens,probe,layer7,loss,0.0067315668067229,0.0153154652964855,0.0137483181564935,0.0151748454996517,0.014746209650876899,test
fi,single_submetric,n_tokens,probe,layer7,mse,0.0067984722554683,0.0154542811214923,0.0138908037915825,0.0153244324028491,0.014889839105307967,test
fi,single_submetric,n_tokens,probe,layer7,rmse,0.0824528486801297,0.1243152489499674,0.1178592541618289,0.1237918915068721,0.12198879820622281,test
fi,single_submetric,n_tokens,probe,layer7,r2,0.5083013772964478,-0.1177288293838501,-0.0046504735946655,-0.1083375215530395,-0.07690560817718503,test
id,single_submetric,avg_links_len,probe,layer7,loss,0.0320209735738379,0.0426277182996273,0.0393365235733134,0.0449443997016974,0.04230288052487937,test
id,single_submetric,avg_links_len,probe,layer7,mse,0.0318810790777206,0.0424500629305839,0.039127979427576,0.0447768382728099,0.0421182935436566,test
id,single_submetric,avg_links_len,probe,layer7,rmse,0.1785527347248443,0.2060341304992548,0.1978079357042484,0.2116053833738876,0.20514914985913024,test
id,single_submetric,avg_links_len,probe,layer7,r2,-0.4360325336456299,-0.9120956659317015,-0.7624576091766357,-1.0169014930725098,-0.8971515893936157,test
id,single_submetric,avg_max_depth,probe,layer7,loss,0.0280842924756663,0.0342658196708985,0.0354912161294903,0.0350481609680822,0.03493506558949033,test
id,single_submetric,avg_max_depth,probe,layer7,mse,0.028128731995821,0.0344389006495475,0.0356903374195098,0.0352956876158714,0.03514164189497623,test
id,single_submetric,avg_max_depth,probe,layer7,rmse,0.1677162246051973,0.1855772094023066,0.1889188646469957,0.187871465677658,0.18745584657565342,test
id,single_submetric,avg_max_depth,probe,layer7,r2,0.1268759369850158,-0.0689935684204101,-0.1078385114669799,-0.0955884456634521,-0.0908068418502807,test
id,single_submetric,avg_subordinate_chain_len,probe,layer7,loss,0.0792198787842478,0.1006703328873429,0.080183776893786,0.0722440598266465,0.08436605653592515,test
id,single_submetric,avg_subordinate_chain_len,probe,layer7,mse,0.0797612741589546,0.101512111723423,0.0807465240359306,0.0727406293153762,0.08499975502490993,test
id,single_submetric,avg_subordinate_chain_len,probe,layer7,rmse,0.2824203855229906,0.3186096541591654,0.2841593286097267,0.2697047076255368,0.2908245634648096,test
id,single_submetric,avg_subordinate_chain_len,probe,layer7,r2,-0.5212618112564087,-0.9361088275909424,-0.5400532484054565,-0.3873593807220459,-0.6211738189061483,test
id,single_submetric,avg_verb_edges,probe,layer7,loss,0.0466702370239155,0.0675398515803473,0.0669184955103056,0.0725592012916292,0.0690058494607607,test
id,single_submetric,avg_verb_edges,probe,layer7,mse,0.0467739962041378,0.0671807825565338,0.0665004625916481,0.072157397866249,0.06861288100481029,test
id,single_submetric,avg_verb_edges,probe,layer7,rmse,0.2162729668824511,0.2591925588371198,0.2578768360897273,0.2686212907910486,0.26189689523929854,test
id,single_submetric,avg_verb_edges,probe,layer7,r2,0.2676698565483093,-0.0518347024917602,-0.0411829948425293,-0.129752516746521,-0.07425673802693683,test
id,single_submetric,lexical_density,probe,layer7,loss,0.039966647912349,0.0441624841519764,0.0503599372293267,0.0467268071536506,0.0470830761783179,test
id,single_submetric,lexical_density,probe,layer7,mse,0.0401549600064754,0.0445120334625244,0.0507390424609184,0.0470917001366615,0.04744759202003477,test
id,single_submetric,lexical_density,probe,layer7,rmse,0.2003870255442588,0.2109787512109321,0.2252532851279164,0.2170062214238604,0.21774608592090297,test
id,single_submetric,lexical_density,probe,layer7,r2,0.0186797976493835,-0.0877997875213623,-0.239977478981018,-0.150842547416687,-0.15953993797302243,test
id,single_submetric,n_tokens,probe,layer7,loss,0.033687931352428,0.0371661441666739,0.0375252421945333,0.0353420243731566,0.03667780357812127,test
id,single_submetric,n_tokens,probe,layer7,mse,0.0335954055190086,0.0370931178331375,0.037473015487194,0.0353271886706352,0.03663110733032223,test
id,single_submetric,n_tokens,probe,layer7,rmse,0.1832904948954218,0.1925957367989684,0.1935794810593159,0.1879552836997013,0.19137683385266188,test
id,single_submetric,n_tokens,probe,layer7,r2,-0.1372671127319336,-0.2556712627410888,-0.2685314416885376,-0.195891261100769,-0.24003132184346512,test
ja,single_submetric,avg_links_len,probe,layer7,loss,0.1161170291403929,0.1198437288403511,0.1182975644866625,0.1157197852929433,0.11795369287331897,test
ja,single_submetric,avg_links_len,probe,layer7,mse,0.1149685680866241,0.1189142540097236,0.1173209697008133,0.1148288547992706,0.11702135950326915,test
ja,single_submetric,avg_links_len,probe,layer7,rmse,0.3390701521612071,0.3448394612130747,0.3425214879402652,0.3388640653702759,0.3420750048412053,test
ja,single_submetric,avg_links_len,probe,layer7,r2,-1.7039299011230469,-1.7967278957366943,-1.7592558860778809,-1.7006440162658691,-1.7522092660268147,test
ja,single_submetric,avg_max_depth,probe,layer7,loss,0.0748246666043996,0.0893292911350727,0.0906279515475034,0.0888191902389129,0.089592144307163,test
ja,single_submetric,avg_max_depth,probe,layer7,mse,0.0762530788779258,0.0908800736069679,0.0922366976737976,0.0903468132019043,0.09115452816088992,test
ja,single_submetric,avg_max_depth,probe,layer7,rmse,0.2761396003436049,0.3014632209855257,0.3037049516781009,0.3005774662244398,0.3019152129626888,test
ja,single_submetric,avg_max_depth,probe,layer7,r2,-0.1264981031417846,-0.3425849676132202,-0.3626265525817871,-0.3347070217132568,-0.3466395139694214,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer7,loss,0.0591032989323139,0.0993390592435995,0.0938310114045937,0.0955403658250967,0.0962368121577633,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer7,mse,0.0597088374197483,0.1012992113828659,0.0956041365861892,0.097259946167469,0.09805443137884136,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer7,rmse,0.2443539183638116,0.3182753703679659,0.3091991859403729,0.3118652692549605,0.3131132751877664,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer7,r2,0.1885551214218139,-0.3766592741012573,-0.2992630004882812,-0.3217655420303345,-0.3325626055399577,test
ja,single_submetric,avg_verb_edges,probe,layer7,loss,0.0742467989524205,0.1099039080242316,0.116152323782444,0.1123009280612071,0.11278571995596091,test
ja,single_submetric,avg_verb_edges,probe,layer7,mse,0.0754621624946594,0.1115939170122146,0.1178425773978233,0.1139141246676445,0.11445020635922747,test
ja,single_submetric,avg_verb_edges,probe,layer7,rmse,0.2747037722614296,0.3340567571719133,0.3432820668165224,0.3375116659726661,0.33828349665370055,test
ja,single_submetric,avg_verb_edges,probe,layer7,r2,0.2100422382354736,-0.1681945323944091,-0.2336071729660034,-0.1924830675125122,-0.1980949242909749,test
ja,single_submetric,lexical_density,probe,layer7,loss,0.0695314140369494,0.068395497277379,0.0694466332594553,0.0691553397725025,0.06899915676977893,test
ja,single_submetric,lexical_density,probe,layer7,mse,0.0706911087036132,0.069240428507328,0.0703746080398559,0.0700663030147552,0.0698937798539797,test
ja,single_submetric,lexical_density,probe,layer7,rmse,0.265877995899648,0.2631357606014964,0.2652821291377464,0.2647004023698401,0.26437276403636095,test
ja,single_submetric,lexical_density,probe,layer7,r2,-0.3490568399429321,-0.3213722705841064,-0.3430168628692627,-0.3371331691741943,-0.3338407675425212,test
ja,single_submetric,n_tokens,probe,layer7,loss,0.0260612402732173,0.0641387552022934,0.0649819616228342,0.0615584639211495,0.0635597269154257,test
ja,single_submetric,n_tokens,probe,layer7,mse,0.0260278265923261,0.0641701817512512,0.0650990307331085,0.0616282932460308,0.06363250191013017,test
ja,single_submetric,n_tokens,probe,layer7,rmse,0.1613314184910247,0.2533183407320741,0.2551451170081616,0.2482504647448435,0.2522379741616931,test
ja,single_submetric,n_tokens,probe,layer7,r2,0.5637192726135254,-0.075626254081726,-0.0911957025527954,-0.033018946647644,-0.06661363442738848,test
ko,single_submetric,avg_links_len,probe,layer7,loss,0.0277292276067393,0.0361336328621421,0.0357119917337383,0.0347852645707981,0.03554362972222617,test
ko,single_submetric,avg_links_len,probe,layer7,mse,0.0279224552214145,0.0362965539097785,0.0358560197055339,0.0349351502954959,0.035695907970269426,test
ko,single_submetric,avg_links_len,probe,layer7,rmse,0.1671001353123765,0.1905165449764891,0.1893568580895183,0.1869094708555347,0.18892762464051405,test
ko,single_submetric,avg_links_len,probe,layer7,r2,-0.2133936882019043,-0.5772972106933594,-0.558153510093689,-0.5181363821029663,-0.5511957009633383,test
ko,single_submetric,avg_max_depth,probe,layer7,loss,0.0268396389271531,0.0431629009544849,0.0497816880898816,0.0412699197019849,0.044738169582117134,test
ko,single_submetric,avg_max_depth,probe,layer7,mse,0.0270395912230014,0.0432340539991855,0.0500475279986858,0.0414814837276935,0.0449210219085216,test
ko,single_submetric,avg_max_depth,probe,layer7,rmse,0.164437195375625,0.2079280019602592,0.2237130483424823,0.2036700364012673,0.2117703622346696,test
ko,single_submetric,avg_max_depth,probe,layer7,r2,0.2255585193634033,-0.2382674217224121,-0.4334121942520141,-0.1880719661712646,-0.2865838607152303,test
ko,single_submetric,avg_subordinate_chain_len,probe,layer7,loss,0.070105849632195,0.0580015001552445,0.0739736961466925,0.0689102001488208,0.06696179881691926,test
ko,single_submetric,avg_subordinate_chain_len,probe,layer7,mse,0.0701858550310134,0.0580425485968589,0.0741088315844535,0.069107785820961,0.06708638866742446,test
ko,single_submetric,avg_subordinate_chain_len,probe,layer7,rmse,0.2649261312724992,0.2409202120969907,0.2722293731110836,0.2628835974741692,0.2586777275607478,test
ko,single_submetric,avg_subordinate_chain_len,probe,layer7,r2,-0.3889830112457275,-0.1486661434173584,-0.4666191339492798,-0.3676478862762451,-0.3276443878809611,test
ko,single_submetric,avg_verb_edges,probe,layer7,loss,0.0360721706279686,0.0392397668744836,0.036544210676636,0.0354125087282487,0.037065495426456097,test
ko,single_submetric,avg_verb_edges,probe,layer7,mse,0.0359925255179405,0.0392282120883464,0.036462165415287,0.0353347547352314,0.03700837741295493,test
ko,single_submetric,avg_verb_edges,probe,layer7,rmse,0.1897169615979038,0.1980611322000015,0.1909506884388925,0.1879754099217006,0.1923290768535315,test
ko,single_submetric,avg_verb_edges,probe,layer7,r2,-0.037422776222229,-0.1306860446929931,-0.0509593486785888,-0.0184637308120727,-0.06670304139455153,test
ko,single_submetric,lexical_density,probe,layer7,loss,0.0638435828898634,0.0689251225973878,0.0773891918361187,0.0667068234511784,0.07100704596156164,test
ko,single_submetric,lexical_density,probe,layer7,mse,0.0640361309051513,0.0691166892647743,0.0774688348174095,0.0668229684233665,0.07113616416851677,test
ko,single_submetric,lexical_density,probe,layer7,rmse,0.2530536127091478,0.2629005311230358,0.2783322381927927,0.2585013895965872,0.2665780529708052,test
ko,single_submetric,lexical_density,probe,layer7,r2,-0.6019233465194702,-0.7290182113647461,-0.9379550218582152,-0.6716386079788208,-0.7795372804005941,test
